attendance_id,enrollment_id,session_date,status
A012305,E0192,10/21/2025,Present
A004710,E0062,2024-01-29,Present
A000848,E0013,2023-09-14,Present
A009617,E0136,2025-06-12,Present
A005545,E0082,2024-12-16,Present
A005527,E0082,2024-11-06,Present
A000839,E0012,2024-05-21,Present
A005462,E0081,2024-05-02,Present
A013102,E0203,2025-11-06,Present
A008763,E0124,2025-01-02,Present
A007829,E0110,2025-05-20,Present
A004598,E0061,2024-01-08,P
A005917,E0086,2024-12-16,P
A001418,E0020,2024-03-05,Present
A005786,E0085,2024-10-02,P
A008298,E0117,2025-01-30,Present
A003849,E0051,2024-07-03,Present
A000605,E0009,2023-11-14,P
A009599,E0136,2025-04-03,PRESENT
A013515,E0208,2026-06-09,Present
A002079,E0029,2024-01-16,Present
A011228,E0175,2026-06-04,Present
A007226,E0101,2025-02-11,Present
A002312,E0032,2024-04-09,Present
A011114,E0174,2025-12-18,Present
A004344,E0058,2024-01-16,Present
A001472,E0021,2023-12-14,Present
A010745,E0168,11/04/2025,Present
A001983,E0028,10/19/2023,Present
A008740,E0124,2024-09-26,Present
A004467,E0059,2024-05-13,Present
A000200,E0003,03/14/2024,Present
A006677,E0095,2024-09-30,Absent
A000486,E0007,03/14/2024,PRESENT
A006976,E0098,2024-11-04,Present
A003271,E0045,2024-04-22,Excused
A004725,E0062,2024-02-22,Present
A005729,E0084,2024-12-11,Present
A002824,E0039,2024-04-25,Present
A004552,E0060,2024-04-10,Present
A009980,E0141,2025-06-05,Present
A005337,E0078,2024-04-02,Present
A003246,E0045,03/04/2024,Abs
A004454,E0059,2024-04-18,Present
A010473,E0156,02/17/2025,Present
A005818,E0085,12/04/2024,Present
A009774,E0139,2024-10-15,Present
A003750,E0051,2024-01-08,Excused
A002203,E0031,2023-10-03,Present
A012139,E0189,2026-02-10,Excused
A014865,E0224,2026-06-08,Present
A002795,E0039,2024-01-11,Present
A007626,E0107,2025-03-20,PRESENT
A014797,E0223,2026-07-13,Present
A012815,E0199,2025-11-11,Present
A000525,E0008,2023-10-26,Present
A010762,E0168,2026-01-22,Present
A014232,E0217,2026-05-07,Present
A000948,E0014,2023-12-19,Present
A011849,E0185,02/03/2026,Absent
A009035,E0128,2024-12-03,Present
A012163,E0189,2026-05-12,Present
A001281,E0018,04/23/2024,Exc.
A009465,E0134,2025-05-22,Present
A000123,E0002,2024-03-07,Tardy
A004367,E0058,2024-02-26,PRESENT
A005886,E0086,2024-10-15,Present
A011602,E0181,2025-10-16,present
A011891,E0186,2025-09-30,Present
A008251,E0116,2025-05-08,Absent
A002303,E0032,2024-03-07,Present
A013882,E0213,2026-05-12,Present
A011542,E0180,2025-12-04,Present
A013573,E0209,2026-07-27,present
A005821,E0085,2024-12-10,Present
A011628,E0181,2026-02-05,Present
A001006,E0015,10/12/2023,Tardy
A003461,E0048,2024-01-25,Present
A013219,E0204,2026-05-12,P
A011492,E0179,2026-03-05,P
A013821,E0212,2026-06-29,Present
A003056,E0042,2024-05-21,Present
A013666,E0210,2026-08-04,present
A003567,E0049,2024-02-06,Present
A010068,E0143,10/22/2024,Present
A002133,E0030,2023-10-19,Present
A000502,E0007,2024-05-14,Present
A013618,E0210,2026-05-12,Present
A009876,E0140,2025-02-11,Present
A003186,E0044,2024-03-07,Present
A006154,E0089,2024-12-05,Present
A008094,E0114,2025-03-25,Present
A000230,E0004,2023-09-26,Present
A009835,E0139,2025-06-10,present
A004002,E0054,02/26/2024,Tardy
A008216,E0116,2024-12-19,Present
A014053,E0215,2026-05-04,Present
A010763,E0168,2026-01-27,Present
A009433,E0134,2025-01-23,Tardy
A003008,E0042,2023-11-16,Excused
A009618,E0137,2024-09-10,Present
A004588,E0060,2024-06-18,Present
A004222,E0056,2024-06-05,Tardy
A004306,E0057,2024-05-08,Present
A009413,E0134,2024-10-29,Present
A007954,E0112,2025-02-27,Tardy
A002751,E0038,2024-02-29,Present
A012753,E0198,2026-01-06,Present
A000596,E0009,2023-10-12,Present
A007211,E0101,12/10/2024,Excused
A004377,E0058,2024-03-13,Excused
A002945,E0041,2024-01-11,Present
A008063,E0114,11/19/2024,present
A007638,E0107,2025-05-08,Present
A002719,E0038,2023-10-26,Present
A003363,E0046,2024-04-02,Present
A011468,E0179,2025-11-20,Present
A010359,E0147,2025-02-20,Present
A005825,E0085,2024-12-17,Present
A009781,E0139,11/07/2024,Present
A014975,E0226,2026-05-07,Present
A005231,E0075,2024-05-14,Present
A009223,E0130,2025-05-15,Present
A014543,E0220,2026-07-29,Present
A006747,E0096,2024-08-20,present
A004162,E0056,2024-02-15,Present
A008164,E0115,03/13/2025,Present
A014489,E0220,2026-04-27,Present
A006879,E0097,2024-10-28,Present
A008826,E0125,2024-11-12,Present
A013304,E0206,09/18/2025,Present
A005323,E0078,2024-02-13,Present
A005562,E0082,2025-01-27,Present
A012756,E0198,2026-01-15,Present
A008614,E0122,2024-12-12,Tardy
A013508,E0208,2026-05-14,Present
A014200,E0216,2026-08-13,Present
A011327,E0177,12/09/2025,P
A007835,E0110,2025-06-10,P
A011052,E0173,2026-02-05,Present
A008723,E0123,2025-05-06,Present
A004868,E0066,2024-03-28,present
A009298,E0132,2025-03-04,Present
A008962,E0127,2024-12-03,Late
A001018,E0015,2023-11-30,Tardy
A008266,E0117,2024-09-24,PRESENT
A008035,E0113,2025-05-20,Present
A014539,E0220,2026-07-22,T
A001929,E0027,01/16/2024,Present
A013313,E0206,2025-10-21,Excused
A000351,E0005,2024-03-19,Present
A006704,E0095,2024-11-14,Present
A008810,E0125,2024-09-17,Present
A000224,E0003,2024-06-11,Present
A006031,E0087,2025-02-03,Present
A014372,E0218,2026-08-06,Present
A013353,E0206,2026-03-31,P
A013144,E0203,2026-04-30,Present
A009404,E0134,2024-09-26,Absent
A002501,E0035,2023-11-21,Present
A008861,E0125,2025-04-01,Absent
A009896,E0140,2025-04-29,present
A000565,E0008,2024-03-28,present
A001583,E0022,2024-04-30,Present
A005546,E0082,12/17/2024,Present
A002176,E0030,2024-04-02,Present
A010176,E0144,2025-03-11,Tardy
A011680,E0183,2025-10-16,Present
A000340,E0005,2024-02-08,Present
A003934,E0052,2024-06-06,present
A012247,E0191,09/16/2025,Present
A007357,E0103,2024-12-10,Present
A002708,E0038,2023-09-19,Present
A015179,E0228,2026-07-16,Present
A009943,E0141,2025-01-21,Present
A005212,E0075,03/05/2024,Present
A014947,E0225,08/20/2026,
A009441,E0134,2025-02-20,Present
A012229,E0190,2026-04-21,Present
A003536,E0048,2024-06-11,Present
A013796,E0212,2026-05-14,Present
A012827,E0199,2026-01-13,Present
A002398,E0033,2024-05-21,Present
A006658,E0095,2024-08-27,Absent
A003740,E0050,2024-06-18,Present
A011999,E0187,2026-02-24,Present
A000822,E0012,2024-03-19,Tardy
A002064,E0029,2023-11-09,P
A013094,E0203,2025-10-09,Present
A010374,E0148,2025-02-19,Present
A000082,E0002,2023-10-03,present
A005420,E0080,2024-04-23,P
A010139,E0144,2024-10-15,Present
A014249,E0217,2026-06-08,Present
A010155,E0144,2024-12-17,Present
A002698,E0037,2024-05-21,Present
A000832,E0012,2024-04-25,Present
A004575,E0060,2024-05-27,
A003827,E0051,2024-05-27,PRESENT
A005925,E0086,2025-01-09,Present
A010991,E0172,09/23/2025,Present
A001398,E0020,2023-12-19,Present
A010511,E0159,2025-06-25,Present
A002834,E0039,2024-05-30,Tardy
A010173,E0144,2025-02-27,Present
A014300,E0217,09/03/2026,Present
A007407,E0104,2024-09-12,Present
A014657,E0221,2026-09-14,Present
A009232,E0131,2024-09-10,PRESENT
A013604,E0209,09/17/2026,P
A010275,E0146,2024-09-10,Present
A000049,E0001,2024-03-12,Present
A009386,E0133,2025-05-01,P
A007666,E0108,2024-11-07,E
A009670,E0137,2025-03-27,Present
A006513,E0093,2024-11-06,Present
A011725,E0183,2026-04-21,Present
A007705,E0108,2025-04-10,Present
A011527,E0180,2025-10-07,Present
A006358,E0091,2025-01-20,Present
A004096,E0055,2024-04-22,Present
A002690,E0037,2024-04-23,Tardy
A001190,E0017,2024-02-22,Present
A007458,E0104,2025-03-29,Present
A004846,E0065,2024-05-30,PRESENT
A005211,E0075,2024-02-29,Present
A003991,E0054,02/06/2024,P
A002374,E0033,2024-02-22,Present
A011318,E0177,2025-10-30,Present
A005677,E0084,09/04/2024,Tardy
A013282,E0205,04/02/2026,Present
A002759,E0038,2024-03-28,Present
A010188,E0144,2025-04-29,Present
A006608,E0094,2024-11-11,Present
A009995,E0142,2024-10-22,Present
A011652,E0182,2025-11-06,Tardy
A002489,E0035,2023-10-10,Present
A002580,E0036,12/12/2023,Present
A014792,E0223,2026-07-02,Present
A012441,E0194,2025-09-23,Present
A003881,E0052,2024-02-29,Present
A010158,E0144,2025-01-07,Present
A009076,E0128,2025-05-13,Present
A007782,E0110,2024-11-12,Present
A004935,E0068,02/20/2024,Present
A010197,E0144,05/29/2025,Present
A014119,E0215,2026-08-26,Present
A008378,E0118,2025-02-25,Present
A002210,E0031,10/26/2023,Present
A005236,E0075,2024-05-30,Present
A003946,E0052,2024-06-27,Present
A013664,E0210,2026-07-30,Present
A010064,E0143,2024-10-08,Tardy
A002165,E0030,2024-02-22,Present
A002887,E0040,2024-03-12,Present
A008219,E0116,2025-01-09,Tardy
A011314,E0177,2025-10-16,Present
A001394,E0020,2023-12-05,Present
A000517,E0008,2023-09-28,Present
A011963,E0187,2025-09-30,Present
A008401,E0118,2025-05-22,Present
A005667,E0084,2024-08-19,present
A000173,E0003,2023-12-05,present
A000640,E0009,2024-03-28,Present
A008488,E0120,2024-10-03,Present
A012628,E0196,2026-03-12,Present
A013319,E0206,2025-11-11,Present
A007225,E0101,02/06/2025,P
A011860,E0185,2026-03-12,Present
A005066,E0071,2024-04-09,P
A001144,E0016,2024-06-06,Present
A011043,E0173,2026-01-06,Present
A007436,E0104,2025-01-09,Present
A010910,E0170,2026-05-28,Present
A012871,E0200,2025-09-16,Present
A012224,E0190,2026-03-26,Present
A001833,E0026,10/19/2023,Present
A010935,E0171,2025-11-18,Present
A011073,E0173,2026-04-28,Present
A003687,E0050,2024-03-12,Present
A006228,E0090,2024-10-28,Present
A005701,E0084,2024-10-16,Present
A011634,E0181,2026-02-26,Absent
A014103,E0215,2026-07-29,present
A004538,E0060,03/18/2024,Present
A003516,E0048,2024-05-07,Present
A015162,E0228,2026-06-17,Present
A000835,E0012,2024-05-07,Present
A002487,E0035,2023-10-03,Present
A011470,E0179,2025-12-04,Present
A008757,E0124,2024-12-03,Present
A009400,E0134,2024-09-12,Present
A010395,E0149,2025-02-27,Present
A013565,E0209,2026-07-13,Present
A009549,E0136,2024-09-24,Present
A005468,E0081,2024-05-23,Present
A004916,E0067,2024-05-02,Present
A000066,E0001,2024-05-14,Present
A011391,E0178,2025-11-04,Present
A007885,E0111,2025-03-13,Present
A010439,E0153,2025-02-26,Present
A002025,E0028,03/28/2024,Tardy
A001873,E0026,2024-03-21,Present
A000355,E0005,2024-04-02,PRESENT
A005361,E0079,02/08/2024,Present
A001768,E0025,2023-11-30,Present
A012703,E0197,2026-03-24,Present
A009630,E0137,2024-10-22,Present
A006406,E0092,2024-10-14,Present
A004763,E0063,2024-05-14,Present
A001165,E0017,2023-11-14,Present
A012446,E0194,10/09/2025,Present
A008957,E0127,2024-11-07,Present
A003396,E0046,2024-06-04,Present
A014122,E0215,09/01/2026,Present
A013761,E0211,2026-08-17,Present
A004569,E0060,2024-05-15,Present
A010312,E0146,2025-02-04,Present
A003128,E0043,2024-05-09,P
A007597,E0107,2024-11-21,Present
A006947,E0098,2024-09-12,Present
A000310,E0005,2023-10-12,Present
A011728,E0183,04/30/2026,Present
A008811,E0125,09/19/2024,PRESENT
A014438,E0219,2026-06-30,Present
A010897,E0170,2026-04-07,Present
A011943,E0186,2026-04-28,Tardy
A004355,E0058,2024-02-05,Absent
A012763,E0198,2026-02-10,Present
A013442,E0207,2026-06-04,Present
A009023,E0128,2024-10-15,Present
A003588,E0049,2024-03-13,Excused
A007589,E0107,2024-10-24,Present
A002584,E0036,2024-01-02,Tardy
A013911,E0213,2026-07-01,Present
A002771,E0039,2023-10-05,Excused
A004813,E0064,06/20/2024,Present
A011056,E0173,2026-02-19,Present
A010459,E0155,2025-02-05,Present
A005088,E0072,2024-02-08,Present
A000325,E0005,2023-12-12,Present
A005172,E0074,02/29/2024,Present
A005649,E0083,2025-01-15,Present
A006744,E0096,2024-08-14,Present
A011178,E0175,11/13/2025,Present
A003210,E0044,2024-06-04,Present
A012796,E0198,2026-06-11,Present
A003906,E0052,2024-04-18,Present
A012675,E0197,2025-12-02,P
A001293,E0018,2024-06-04,Present
A005639,E0083,2024-12-17,Present
A014791,E0223,2026-07-01,Present
A014854,E0224,2026-05-19,P
A013577,E0209,2026-08-03,Present
A002380,E0033,2024-03-14,Present
A015141,E0228,2026-05-12,Excused
A009737,E0138,03/06/2025,Present
A003635,E0049,2024-06-10,Present
A004170,E0056,2024-02-29,Present
A008905,E0126,02/06/2025,Present
A006659,E0095,08/28/2024,Present
A013073,E0202,2026-05-05,Present
A015078,E0227,06/24/2026,Present
A003429,E0047,2024-02-01,excused
A004422,E0059,2024-02-19,Present
A001102,E0016,2024-01-09,Present
A012402,E0193,2026-02-05,Present
A014238,E0217,2026-05-19,Present
A014664,E0222,2026-04-23,Present
A003251,E0045,2024-03-12,Present
A004410,E0059,2024-01-29,Present
A004141,E0056,01/10/2024,Present
A003558,E0049,2024-01-22,Present
A000710,E0011,2023-10-26,Present
A000119,E0002,2024-02-22,Present
A002023,E0028,2024-03-21,Present
A004599,E0061,01/09/2024,Present
A007655,E0108,2024-10-01,Present
A014531,E0220,2026-07-08,Present
A006131,E0089,2024-10-21,Present
A007664,E0108,10/31/2024,Present
A006953,E0098,2024-09-24,Absent
A013325,E0206,2025-12-09,Present
A002375,E0033,2024-02-27,Present
A014807,E0223,2026-07-29,Present
A011021,E0173,2025-09-30,Present
A011798,E0184,2026-04-23,Present
A005228,E0075,2024-05-02,Present
A011371,E0177,2026-06-02,P
A006607,E0094,2024-11-07,Present
A004682,E0061,2024-06-06,Present
A010880,E0170,02/05/2026,Tardy
A008590,E0122,2024-09-12,Present
A005004,E0069,2024-06-06,Absent
A007948,E0112,02/06/2025,PRESENT
A007915,E0112,2024-09-26,Present
A002858,E0040,2023-11-16,Present
A004274,E0057,2024-03-07,Present
A005740,E0084,2025-01-13,present
A012917,E0200,2026-03-17,Present
A010290,E0146,2024-10-31,Present
A014084,E0215,2026-06-25,Present
A005471,E0081,2024-06-04,Present
A005817,E0085,2024-12-03,Present
A001159,E0017,2023-10-24,Present
A011232,E0176,09/11/2025,Present
A009116,E0129,2025-01-09,Present
A000088,E0002,2023-10-24,Present
A008092,E0114,2025-03-18,Present
A003383,E0046,2024-05-13,Present
A010743,E0168,2025-10-28,Present
A010141,E0144,10/22/2024,Present
A000404,E0006,01/02/2024,Present
A014962,E0225,2026-09-16,Present
A003351,E0046,2024-03-12,Present
A012799,E0199,2025-09-16,Present
A013857,E0212,2026-08-31,Excused
A010821,E0169,11/18/2025,Present
A006379,E0092,2024-08-27,P
A002242,E0031,2024-02-29,Tardy
A013559,E0209,2026-07-01,Present
A010948,E0171,2026-01-24,Present
A006553,E0093,2025-02-04,Present
A007938,E0112,2025-01-02,Tardy
A010087,E0143,01/14/2025,Present
A006311,E0091,2024-10-09,Present
A001028,E0015,2024-01-11,Present
A014916,E0225,2026-06-29,Present
A003804,E0051,2024-04-10,Present
A005518,E0082,10/22/2024,present
A002437,E0034,2024-01-11,Tardy
A004690,E0061,2024-06-20,Present
A010378,E0148,2025-02-26,Present
A005299,E0077,2024-04-04,Present
A001279,E0018,2024-04-11,Present
A013574,E0209,2026-07-28,Present
A008577,E0121,12/05/2024,Excused
A006857,E0097,2024-09-18,PRESENT
A002043,E0028,2024-06-04,Present
A009925,E0141,2024-10-31,Tardy
A006655,E0095,08/21/2024,Present
A006075,E0088,10/21/2024,Present
A005158,E0073,2024-05-30,Present
A001426,E0020,2024-04-02,Present
A005028,E0070,2024-04-11,present
A005282,E0077,2024-02-06,Present
A013969,E0214,2026-05-11,Present
A001503,E0021,2024-04-09,Present
A014973,E0226,2026-05-05,Tardy
A013168,E0204,2025-10-16,Present
A012588,E0196,2025-10-02,P
A009922,E0141,2024-10-22,Present
A013192,E0204,2026-01-29,Tardy
A006065,E0088,10/02/2024,Present
A000679,E0010,2023-11-09,PRESENT
A006674,E0095,2024-09-24,Present
A005852,E0086,2024-08-15,Present
A007195,E0101,2024-10-08,Absent
A010677,E0166,2026-05-19,Present
A005266,E0076,2024-04-30,Present
A013983,E0214,2026-06-03,Present
A008674,E0123,2024-10-22,Present
A009559,E0136,2024-10-29,Present
A005054,E0071,2024-02-27,Present
A005216,E0075,2024-03-19,Present
A001851,E0026,2024-01-04,Present
A006523,E0093,2024-12-02,Present
A001071,E0015,2024-06-13,Present
A012581,E0196,09/09/2025,Present
A006785,E0096,10/24/2024,Present
A008486,E0120,2024-09-26,Present
A002481,E0035,2023-09-12,Present
A012777,E0198,2026-03-31,Present
A003393,E0046,2024-05-29,Present
A001100,E0016,2024-01-02,Tardy
A005485,E0082,2024-08-26,Present
A012124,E0189,2025-12-04,Present
A009331,E0133,2024-09-26,present
A011899,E0186,2025-10-28,Present
A000419,E0006,2024-02-22,Present
A009708,E0138,2024-11-07,Present
A005820,E0085,2024-12-09,Present
A009977,E0141,2025-05-27,Present
A001948,E0027,2024-03-21,Present
A012064,E0188,2026-01-29,Present
A003337,E0046,2024-02-15,Present
A002300,E0032,2024-02-27,Present
A009392,E0133,2025-05-22,Present
A009395,E0133,2025-06-03,Absent
A015032,E0226,2026-08-17,Present
A000209,E0003,2024-04-18,Present
A008501,E0120,11/19/2024,Present
A003683,E0050,2024-03-05,Present
A008938,E0126,2025-06-10,Present
A014520,E0220,2026-06-18,Present
A014934,E0225,2026-07-29,Present
A000529,E0008,11/09/2023,Present
A005330,E0078,2024-03-07,Tardy
A000780,E0012,2023-10-10,P
A000723,E0011,2023-12-19,Present
A008484,E0120,2024-09-19,Present
A009752,E0138,2025-05-06,Present
A007314,E0102,04/03/2025,Present
A001861,E0026,02/08/2024,Present
A013042,E0202,2026-01-08,Present
A014698,E0222,06/23/2026,Present
A013024,E0202,2025-10-16,Present
A013959,E0214,2026-04-22,Present
A001993,E0028,11/30/2023,Present
A002333,E0033,09/19/2023,Present
A009989,E0142,10/01/2024,Present
A006340,E0091,2024-12-05,Present
A010164,E0144,2025-01-28,Present
A008730,E0123,2025-05-29,Present
A006118,E0089,2024-09-26,Present
A003460,E0048,2024-01-24,Present
A008002,E0113,2025-01-16,present
A006568,E0094,2024-09-02,Present
A013602,E0209,2026-09-15,Present
A013627,E0210,2026-05-27,Present
A008511,E0120,2025-01-09,Present
A012065,E0188,2026-02-03,P
A009569,E0136,2024-12-10,Present
A005493,E0082,2024-09-09,Present
A008884,E0126,2024-11-07,Present
A004519,E0060,2024-02-13,Present
A011270,E0176,2026-02-12,Present
A008409,E0119,2024-09-12,Present
A005139,E0073,2024-03-21,Present
A006756,E0096,2024-09-04,Excused
A012490,E0194,2026-04-02,Present
A012807,E0199,2025-10-14,Excused
A000258,E0004,2024-01-16,Present
A011683,E0183,2025-10-28,Present
A011595,E0181,2025-09-23,Tardy
A013247,E0205,11/11/2025,Tardy
A012264,E0191,2025-11-13,Tardy
A006932,E0098,2024-08-19,Tardy
A009847,E0140,2024-10-15,Present
A013582,E0209,08/11/2026,Present
A003626,E0049,2024-05-23,P
A000703,E0011,2023-10-03,Present
A003190,E0044,2024-03-21,Present
A000504,E0007,2024-05-21,Present
A012083,E0188,2026-04-07,Present
A013568,E0209,2026-07-16,Present
A005442,E0081,2024-02-20,Present
A002557,E0036,09/14/2023,Present
A000849,E0013,2023-09-19,Present
A002249,E0031,2024-03-26,Present
A005617,E0083,2024-10-31,Present
A008941,E0127,2024-09-12,Present
A000373,E0005,06/06/2024,Present
A013626,E0210,2026-05-26,Present
A005318,E0077,2024-06-13,Present
A010892,E0170,2026-03-19,Present
A005488,E0082,2024-08-29,Present
A005304,E0077,2024-04-25,Present
A004053,E0055,2024-01-31,Present
A003938,E0052,2024-06-13,P
A006253,E0090,2024-12-17,Present
A015206,E0228,2026-09-05,Present
A008350,E0118,2024-10-31,Present
A012539,E0195,2026-01-13,Present
A010998,E0172,2025-10-16,Tardy
A004077,E0055,2024-03-13,Present
A000998,E0015,2023-09-14,Present
A004333,E0057,2024-06-25,Tardy
A008448,E0119,2025-02-13,Present
A001177,E0017,2024-01-09,Exc.
A014891,E0225,05/14/2026,Present
A000552,E0008,2024-02-13,Present
A004841,E0065,2024-05-14,Present
A012577,E0195,2026-06-02,Present
A004373,E0058,2024-03-06,Present
A003498,E0048,2024-04-01,Present
A009979,E0141,2025-06-03,Present
A011915,E0186,2026-01-13,Present
A007860,E0111,2024-12-05,Present
A001408,E0020,2024-01-30,Present
A012790,E0198,05/21/2026,Present
A014773,E0223,2026-06-01,Present
A005177,E0074,2024-03-19,Present
A005830,E0085,2025-01-07,PRESENT
A006063,E0088,2024-09-30,Present
A008185,E0115,2025-06-03,P
A010213,E0145,2024-10-17,Present
A006776,E0096,2024-10-09,Present
A003589,E0049,2024-03-14,Present
A011754,E0184,2025-10-23,Tardy
A010526,E0160,2025-06-24,Present
A000694,E0010,2024-01-16,Present
A002534,E0035,2024-03-28,Tardy
A005012,E0070,2024-02-15,Present
A003444,E0047,2024-02-28,PRESENT
A000983,E0014,2024-04-30,Present
A008285,E0117,12/05/2024,Present
A005944,E0087,2024-08-14,Present
A014484,E0219,2026-09-17,Present
A004223,E0056,2024-06-06,Present
A000092,E0002,2023-11-07,Present
A005653,E0083,2025-01-22,Present
A002267,E0032,2023-10-19,Present
A010997,E0172,2025-10-14,Present
A014790,E0223,2026-06-30,Present
A011810,E0184,2026-06-04,Present
A012023,E0187,05/26/2026,Present
A000262,E0004,2024-01-30,Present
A014274,E0217,2026-07-21,Present
A003338,E0046,02/19/2024,Present
A009862,E0140,2024-12-12,Present
A005498,E0082,2024-09-17,Present
A011323,E0177,2025-11-18,present
A004017,E0054,03/21/2024,Present
A003627,E0049,2024-05-27,Present
A012862,E0199,2026-05-21,Present
